year mon day PCx PCy phase Amp(nrm) Amp(non-nrm)
2014 06 21 -0.526 -0.230 5  0.574  209.8
2014 06 22 -0.454 -0.306 5  0.548  199.4
2014 06 23 -0.372 -0.369 5  0.524  189.9
2014 06 24 -0.283 -0.417 6  0.504  181.5
2014 06 25 -0.191 -0.447 6  0.486  174.4
2014 06 26 -0.100 -0.460 6  0.470  168.2
2014 06 27 -0.013 -0.455 6  0.455  162.5
2014 06 28  0.065 -0.433 7  0.438  156.4
2014 06 29  0.131 -0.396 7  0.417  149.3
2014 06 30  0.183 -0.346 7  0.391  140.6
2014 07 01  0.218 -0.286 7  0.359  129.7
2014 07 02  0.236 -0.218 8  0.321  116.5
2014 07 03  0.236 -0.147 8  0.278  101.1
2014 07 04  0.217 -0.075 8  0.230   84.1
2014 07 05  0.182 -0.007 8  0.182   66.9
2014 07 06  0.132  0.054 1  0.143   52.1
2014 07 07  0.069  0.106 2  0.127   45.6
2014 07 08 -0.003  0.145 3  0.145   51.9
2014 07 09 -0.082  0.170 3  0.188   67.6
2014 07 10 -0.163  0.178 3  0.241   87.2
2014 07 11 -0.242  0.170 4  0.295  107.5
2014 07 12 -0.316  0.144 4  0.347  126.9
2014 07 13 -0.381  0.103 4  0.395  144.6
2014 07 14 -0.434  0.047 4  0.437  160.3
2014 07 15 -0.473 -0.022 5  0.474  173.8
2014 07 16 -0.495 -0.101 5  0.505  185.2
2014 07 17 -0.499 -0.187 5  0.533  194.8
2014 07 18 -0.484 -0.275 5  0.557  203.0
2014 07 19 -0.450 -0.364 5  0.579  210.3
2014 07 20 -0.399 -0.448 6  0.600  217.0
2014 07 21 -0.332 -0.525 6  0.621  223.4
2014 07 22 -0.251 -0.590 6  0.641  229.8
2014 07 23 -0.159 -0.641 6  0.660  236.0
2014 07 24 -0.059 -0.675 6  0.677  241.9
2014 07 25  0.046 -0.690 7  0.692  247.1
2014 07 26  0.151 -0.686 7  0.703  251.2
2014 07 27  0.254 -0.662 7  0.709  254.0
2014 07 28  0.350 -0.617 7  0.710  255.2
2014 07 29  0.437 -0.554 7  0.706  254.8
2014 07 30  0.512 -0.474 8  0.698  252.9
2014 07 31  0.573 -0.379 8  0.687  250.0
2014 08 01  0.617 -0.272 8  0.674  246.4
2014 08 02  0.645 -0.156 8  0.663  243.1
2014 08 03  0.655 -0.035 8  0.656  240.6
2014 08 04  0.647  0.088 1  0.653  239.6
2014 08 05  0.623  0.209 1  0.657  240.7
2014 08 06  0.584  0.325 1  0.669  243.8
2014 08 07  0.531  0.433 1  0.685  248.9
2014 08 08  0.467  0.529 2  0.706  255.3
2014 08 09  0.394  0.613 2  0.729  262.3
2014 08 10  0.315  0.681 2  0.750  269.1
2014 08 11  0.231  0.733 2  0.768  275.0
2014 08 12  0.146  0.767 2  0.781  279.1
2014 08 13  0.062  0.784 2  0.787  281.1
2014 08 14 -0.018  0.785 3  0.785  280.3
2014 08 15 -0.093  0.769 3  0.775  276.7
2014 08 16 -0.160  0.738 3  0.756  270.2
2014 08 17 -0.219  0.694 3  0.728  260.7
2014 08 18 -0.269  0.639 3  0.693  248.5
2014 08 19 -0.308  0.573 3  0.651  233.8
2014 08 20 -0.337  0.500 3  0.603  217.2
2014 08 21 -0.355  0.421 3  0.551  199.0
2014 08 22 -0.363  0.339 4  0.496  180.0
2014 08 23 -0.361  0.254 4  0.442  160.8
2014 08 24 -0.351  0.170 4  0.390  142.4
2014 08 25 -0.332  0.088 4  0.344  125.9
2014 08 26 -0.306  0.009 4  0.307  112.5
2014 08 27 -0.275 -0.066 5  0.283  103.7
2014 08 28 -0.239 -0.135 5  0.275  100.1
2014 08 29 -0.199 -0.198 5  0.281  101.8
2014 08 30 -0.158 -0.253 6  0.298  107.4
2014 08 31 -0.114 -0.301 6  0.322  115.5
2014 09 01 -0.071 -0.341 6  0.348  124.4
2014 09 02 -0.029 -0.371 6  0.372  133.0
2014 09 03  0.011 -0.393 7  0.393  140.5
2014 09 04  0.049 -0.406 7  0.409  146.2
2014 09 05  0.084 -0.410 7  0.419  149.7
2014 09 06  0.115 -0.406 7  0.421  150.8
2014 09 07  0.141 -0.392 7  0.417  149.4
2014 09 08  0.163 -0.371 7  0.405  145.3
2014 09 09  0.179 -0.342 7  0.386  138.6
2014 09 10  0.190 -0.305 7  0.360  129.5
2014 09 11  0.196 -0.263 7  0.328  118.3
2014 09 12  0.196 -0.216 7  0.291  105.3
2014 09 13  0.190 -0.164 8  0.251   91.2
2014 09 14  0.180 -0.110 8  0.211   76.7
2014 09 15  0.164 -0.055 8  0.173   63.2
2014 09 16  0.143 -0.000 8  0.143   52.5
2014 09 17  0.118  0.053 1  0.129   47.3
2014 09 18  0.090  0.102 2  0.136   49.1
2014 09 19  0.059  0.145 2  0.157   56.2
2014 09 20  0.025  0.182 2  0.184   65.8
2014 09 21 -0.009  0.211 3  0.211   75.5
2014 09 22 -0.044  0.231 3  0.235   83.9
2014 09 23 -0.078  0.240 3  0.252   90.3
2014 09 24 -0.110  0.238 3  0.263   94.2
2014 09 25 -0.140  0.226 3  0.266   95.7
2014 09 26 -0.166  0.203 3  0.262   94.7
2014 09 27 -0.188  0.170 4  0.253   91.8
2014 09 28 -0.205  0.128 4  0.241   87.8
2014 09 29 -0.216  0.078 4  0.229   83.9
2014 09 30 -0.220  0.022 4  0.221   81.3
2014 10 01 -0.219 -0.037 5  0.222   81.4
2014 10 02 -0.211 -0.098 5  0.232   84.9
2014 10 03 -0.196 -0.159 5  0.252   91.6
2014 10 04 -0.176 -0.216 6  0.278  100.5
2014 10 05 -0.150 -0.268 6  0.307  110.2
2014 10 06 -0.119 -0.312 6  0.334  119.5
2014 10 07 -0.084 -0.346 6  0.356  127.3
2014 10 08 -0.047 -0.369 6  0.372  132.8
2014 10 09 -0.008 -0.379 6  0.379  135.5
2014 10 10  0.032 -0.377 7  0.378  135.0
2014 10 11  0.071 -0.360 7  0.367  131.3
2014 10 12  0.108 -0.331 7  0.348  124.6
2014 10 13  0.141 -0.289 7  0.321  115.4
2014 10 14  0.169 -0.236 7  0.290  104.7
2014 10 15  0.191 -0.174 8  0.259   93.8
2014 10 16  0.207 -0.106 8  0.232   84.8
2014 10 17  0.215 -0.033 8  0.217   79.8
2014 10 18  0.215  0.042 1  0.219   80.4
2014 10 19  0.207  0.114 1  0.236   86.3
2014 10 20  0.191  0.182 1  0.264   95.6
2014 10 21  0.167  0.242 2  0.294  106.0
2014 10 22  0.136  0.292 2  0.322  115.5
2014 10 23  0.100  0.328 2  0.343  122.8
2014 10 24  0.060  0.349 2  0.354  126.7
2014 10 25  0.017  0.354 2  0.355  126.7
2014 10 26 -0.027  0.342 3  0.343  122.5
2014 10 27 -0.069  0.312 3  0.320  114.4
2014 10 28 -0.107  0.266 3  0.287  102.8
2014 10 29 -0.139  0.205 3  0.248   89.2
2014 10 30 -0.163  0.130 4  0.209   75.9
2014 10 31 -0.178  0.046 4  0.183   67.2
2014 11 01 -0.181 -0.046 5  0.186   68.2
2014 11 02 -0.171 -0.140 5  0.221   80.2
2014 11 03 -0.147 -0.233 6  0.276   99.2
2014 11 04 -0.111 -0.320 6  0.338  121.2
2014 11 05 -0.061 -0.396 6  0.401  143.2
2014 11 06  0.001 -0.458 7  0.458  163.6
2014 11 07  0.072 -0.501 7  0.507  181.0
2014 11 08  0.152 -0.523 7  0.545  195.0
2014 11 09  0.236 -0.521 7  0.572  205.4
2014 11 10  0.323 -0.494 7  0.590  212.3
2014 11 11  0.407 -0.440 7  0.599  216.8
2014 11 12  0.485 -0.361 8  0.605  220.0
2014 11 13  0.554 -0.259 8  0.612  223.5
2014 11 14  0.610 -0.137 8  0.625  229.2
2014 11 15  0.650  0.002 1  0.650  238.5
2014 11 16  0.670  0.153 1  0.687  252.0
2014 11 17  0.670  0.309 1  0.738  269.4
2014 11 18  0.646  0.466 1  0.796  289.6
2014 11 19  0.600  0.615 2  0.859  311.1
2014 11 20  0.532  0.752 2  0.921  331.8
2014 11 21  0.442  0.869 2  0.975  350.1
2014 11 22  0.335  0.961 2  1.018  364.6
2014 11 23  0.212  1.024 2  1.046  373.9
2014 11 24  0.079  1.054 2  1.057  377.5
2014 11 25 -0.061  1.048 3  1.050  375.1
2014 11 26 -0.201  1.006 3  1.026  366.9
2014 11 27 -0.337  0.928 3  0.988  353.9
2014 11 28 -0.463  0.817 3  0.939  337.6
2014 11 29 -0.574  0.675 3  0.886  320.1
2014 11 30 -0.665  0.509 4  0.837  304.2
2014 12 01 -0.732  0.324 4  0.800  292.4
2014 12 02 -0.772  0.127 4  0.782  286.8
2014 12 03 -0.782 -0.072 5  0.786  288.3
2014 12 04 -0.763 -0.267 5  0.808  295.8
2014 12 05 -0.714 -0.448 5  0.843  306.9
2014 12 06 -0.636 -0.607 5  0.879  318.6
2014 12 07 -0.533 -0.736 6  0.909  327.8
2014 12 08 -0.409 -0.831 6  0.926  332.5
2014 12 09 -0.267 -0.885 6  0.924  330.9
2014 12 10 -0.115 -0.895 6  0.902  322.4
2014 12 11  0.043 -0.860 7  0.861  307.4
2014 12 12  0.199 -0.779 7  0.804  287.7
2014 12 13  0.346 -0.656 7  0.742  266.5
2014 12 14  0.479 -0.494 7  0.688  248.9
2014 12 15  0.591 -0.298 8  0.662  241.6
2014 12 16  0.677 -0.078 8  0.682  250.1
2014 12 17  0.733  0.160 1  0.751  275.2
2014 12 18  0.757  0.406 1  0.859  313.2
2014 12 19  0.746  0.648 1  0.988  358.4
2014 12 20  0.700  0.878 2  1.122  405.2
2014 12 21  0.620  1.085 2  1.249  449.2
2014 12 22  0.509  1.260 2  1.359  487.0
2014 12 23  0.370  1.395 2  1.443  516.2
2014 12 24  0.209  1.483 2  1.498  535.2
2014 12 25  0.032  1.520 2  1.521  543.0
2014 12 26 -0.156  1.503 3  1.511  539.8
2014 12 27 -0.348  1.431 3  1.473  526.6
2014 12 28 -0.536  1.305 3  1.411  505.8
2014 12 29 -0.713  1.129 3  1.336  480.8
2014 12 30 -0.875  0.909 3  1.261  456.5
2014 12 31 -1.014  0.651 4  1.205  438.7
2015 01 01 -1.126  0.364 4  1.183  433.2
2015 01 02 -1.208  0.057 4  1.209  443.9
2015 01 03 -1.257 -0.259 5  1.284  470.6
2015 01 04 -1.273 -0.573 5  1.396  510.0
2015 01 05 -1.255 -0.875 5  1.530  556.6
2015 01 06 -1.204 -1.156 5  1.670  604.9
2015 01 07 -1.124 -1.407 6  1.801  650.2
2015 01 08 -1.018 -1.620 6  1.913  688.7
2015 01 09 -0.890 -1.789 6  1.998  717.4
2015 01 10 -0.744 -1.910 6  2.049  734.5
2015 01 11 -0.586 -1.980 6  2.064  738.9
2015 01 12 -0.420 -1.999 6  2.042  730.1
2015 01 13 -0.252 -1.967 6  1.983  708.6
2015 01 14 -0.087 -1.889 6  1.891  675.2
2015 01 15  0.072 -1.767 7  1.769  631.7
2015 01 16  0.220 -1.609 7  1.624  580.1
2015 01 17  0.354 -1.420 7  1.463  523.3
2015 01 18  0.473 -1.207 7  1.296  464.7
2015 01 19  0.575 -0.978 7  1.135  408.2
2015 01 20  0.659 -0.742 7  0.992  358.6
2015 01 21  0.724 -0.504 8  0.882  321.0
2015 01 22  0.772 -0.273 8  0.819  299.6
2015 01 23  0.803 -0.054 8  0.804  295.2
2015 01 24  0.818  0.148 1  0.831  304.8
2015 01 25  0.819  0.327 1  0.882  322.5
2015 01 26  0.808  0.481 1  0.941  342.8
2015 01 27  0.787  0.608 1  0.994  361.3
2015 01 28  0.757  0.707 1  1.035  375.2
2015 01 29  0.720  0.777 2  1.059  383.1
2015 01 30  0.678  0.819 2  1.064  384.2
2015 01 31  0.633  0.837 2  1.049  378.4
2015 02 01  0.585  0.831 2  1.016  366.3
2015 02 02  0.536  0.805 2  0.968  348.5
2015 02 03  0.486  0.764 2  0.906  326.0
2015 02 04  0.437  0.710 2  0.834  300.0
2015 02 05  0.388  0.647 2  0.755  271.6
2015 02 06  0.341  0.580 2  0.673  242.0
2015 02 07  0.294  0.512 2  0.591  212.4
2015 02 08  0.249  0.447 2  0.511  183.8
2015 02 09  0.205  0.387 2  0.438  157.2
2015 02 10  0.161  0.335 2  0.372  133.4
2015 02 11  0.118  0.293 2  0.316  113.3
2015 02 12  0.074  0.263 2  0.274   97.9
2015 02 13  0.029  0.246 2  0.248   88.4
2015 02 14 -0.017  0.241 3  0.241   86.2
2015 02 15 -0.065  0.247 3  0.256   91.5
2015 02 16 -0.117  0.265 3  0.289  103.8
2015 02 17 -0.172  0.291 3  0.338  121.7
2015 02 18 -0.232  0.324 3  0.398  143.6
2015 02 19 -0.297  0.360 3  0.467  168.6
2015 02 20 -0.367  0.397 3  0.541  195.5
2015 02 21 -0.442  0.431 4  0.617  223.5
2015 02 22 -0.522  0.457 4  0.694  251.7
2015 02 23 -0.606  0.473 4  0.769  279.3
2015 02 24 -0.693  0.475 4  0.840  305.7
2015 02 25 -0.780  0.460 4  0.906  330.1
2015 02 26 -0.866  0.426 4  0.965  352.4
2015 02 27 -0.948  0.369 4  1.018  372.2
2015 02 28 -1.024  0.290 4  1.064  389.6
2015 03 01 -1.088  0.187 4  1.104  404.9
2015 03 02 -1.139  0.061 4  1.141  418.6
2015 03 03 -1.172 -0.085 5  1.175  431.2
2015 03 04 -1.184 -0.249 5  1.210  443.5
2015 03 05 -1.172 -0.427 5  1.247  456.3
2015 03 06 -1.132 -0.615 5  1.289  470.1
2015 03 07 -1.064 -0.806 5  1.335  485.3
2015 03 08 -0.966 -0.996 6  1.387  502.0
2015 03 09 -0.837 -1.176 6  1.443  520.3
2015 03 10 -0.678 -1.341 6  1.502  539.6
2015 03 11 -0.492 -1.483 6  1.562  559.5
2015 03 12 -0.281 -1.597 6  1.621  579.5
2015 03 13 -0.050 -1.676 6  1.677  598.9
2015 03 14  0.196 -1.717 7  1.728  617.4
2015 03 15  0.451 -1.716 7  1.774  634.7
2015 03 16  0.708 -1.670 7  1.814  650.6
2015 03 17  0.960 -1.580 7  1.849  665.2
2015 03 18  1.200 -1.446 7  1.879  678.6
2015 03 19  1.420 -1.271 8  1.905  690.9
2015 03 20  1.613 -1.058 8  1.929  702.4
2015 03 21  1.775 -0.814 8  1.952  713.3
2015 03 22  1.898 -0.546 8  1.975  723.5
2015 03 23  1.981 -0.260 8  1.998  732.9
2015 03 24  2.019  0.034 1  2.020  741.3
2015 03 25  2.013  0.329 1  2.040  748.2
2015 03 26  1.963  0.614 1  2.057  753.0
2015 03 27  1.870  0.883 1  2.068  755.3
2015 03 28  1.738  1.127 1  2.071  754.2
2015 03 29  1.572  1.339 1  2.065  749.5
2015 03 30  1.378  1.516 2  2.048  740.7
2015 03 31  1.161  1.651 2  2.018  727.5
2015 04 01  0.930  1.743 2  1.976  709.9
2015 04 02  0.690  1.792 2  1.920  688.2
2015 04 03  0.450  1.797 2  1.853  662.7
2015 04 04  0.216  1.762 2  1.775  634.0
2015 04 05 -0.007  1.689 3  1.689  603.0
2015 04 06 -0.213  1.583 3  1.597  570.6
2015 04 07 -0.397  1.450 3  1.504  538.0
2015 04 08 -0.559  1.296 3  1.411  506.1
2015 04 09 -0.694  1.127 3  1.323  476.2
2015 04 10 -0.804  0.949 3  1.244  449.3
2015 04 11 -0.889  0.768 4  1.174  426.1
2015 04 12 -0.950  0.589 4  1.118  407.1
2015 04 13 -0.989  0.417 4  1.074  392.5
2015 04 14 -1.010  0.256 4  1.042  381.9
2015 04 15 -1.016  0.108 4  1.021  374.8
2015 04 16 -1.009 -0.025 5  1.009  370.5
2015 04 17 -0.993 -0.141 5  1.003  368.1
2015 04 18 -0.971 -0.242 5  1.001  366.9
2015 04 19 -0.946 -0.327 5  1.001  366.2
2015 04 20 -0.918 -0.398 5  1.000  365.6
2015 04 21 -0.889 -0.456 5  0.999  364.8
2015 04 22 -0.860 -0.504 5  0.997  363.3
2015 04 23 -0.831 -0.542 5  0.992  361.1
2015 04 24 -0.801 -0.572 5  0.984  358.0
2015 04 25 -0.769 -0.596 5  0.973  353.6
2015 04 26 -0.734 -0.615 5  0.958  347.7
2015 04 27 -0.695 -0.630 5  0.938  340.1
2015 04 28 -0.650 -0.640 5  0.913  330.5
2015 04 29 -0.599 -0.646 6  0.881  318.7
2015 04 30 -0.540 -0.647 6  0.843  304.4
2015 05 01 -0.473 -0.643 6  0.798  287.8
2015 05 02 -0.398 -0.632 6  0.747  269.0
2015 05 03 -0.317 -0.615 6  0.691  248.3
2015 05 04 -0.229 -0.589 6  0.632  226.5
2015 05 05 -0.136 -0.556 6  0.572  204.7
2015 05 06 -0.041 -0.515 6  0.516  184.3
2015 05 07  0.055 -0.465 7  0.469  167.4
2015 05 08  0.150 -0.409 7  0.435  156.0
2015 05 09  0.240 -0.346 7  0.421  151.8
2015 05 10  0.324 -0.279 8  0.428  155.1
2015 05 11  0.400 -0.208 8  0.451  164.7
2015 05 12  0.467 -0.136 8  0.486  178.1
2015 05 13  0.522 -0.064 8  0.526  193.1
2015 05 14  0.566  0.005 1  0.566  207.7
2015 05 15  0.597  0.070 1  0.601  220.6
2015 05 16  0.616  0.130 1  0.630  230.9
2015 05 17  0.624  0.182 1  0.650  238.0
2015 05 18  0.621  0.228 1  0.661  241.9
2015 05 19  0.608  0.265 1  0.663  242.4
2015 05 20  0.587  0.295 1  0.657  239.9
2015 05 21  0.559  0.318 1  0.643  234.6
2015 05 22  0.526  0.334 1  0.624  227.1
2015 05 23  0.489  0.345 1  0.599  217.9
2015 05 24  0.450  0.353 1  0.572  207.7
2015 05 25  0.408  0.359 1  0.543  197.1
2015 05 26  0.366  0.363 1  0.515  186.6
2015 05 27  0.322  0.369 2  0.490  177.0
2015 05 28  0.278  0.376 2  0.468  168.8
2015 05 29  0.234  0.387 2  0.452  162.7
2015 05 30  0.188  0.401 2  0.443  159.0
2015 05 31  0.142  0.419 2  0.442  158.3
2015 06 01  0.093  0.440 2  0.449  160.7
2015 06 02  0.042  0.463 2  0.465  166.2
2015 06 03 -0.011  0.489 3  0.489  174.6
2015 06 04 -0.068  0.514 3  0.519  185.4
2015 06 05 -0.128  0.538 3  0.553  197.9
2015 06 06 -0.190  0.559 3  0.590  211.5
2015 06 07 -0.255  0.574 3  0.628  225.3
2015 06 08 -0.322  0.581 3  0.664  238.8
2015 06 09 -0.389  0.579 3  0.698  251.3
2015 06 10 -0.455  0.566 3  0.726  262.2
2015 06 11 -0.519  0.540 3  0.749  271.0
2015 06 12 -0.578  0.500 4  0.765  277.4
2015 06 13 -0.632  0.446 4  0.774  281.4
2015 06 14 -0.678  0.376 4  0.776  282.9
2015 06 15 -0.715  0.293 4  0.772  282.4
2015 06 16 -0.740  0.195 4  0.765  280.4
2015 06 17 -0.752  0.085 4  0.757  277.8
2015 06 18 -0.751 -0.035 5  0.752  275.9
2015 06 19 -0.735 -0.164 5  0.753  276.0
2015 06 20 -0.704 -0.298 5  0.764  279.4
2015 06 21 -0.657 -0.435 5  0.788  287.0
2015 06 22 -0.597 -0.572 5  0.826  299.3
2015 06 23 -0.522 -0.704 6  0.876  316.1
2015 06 24 -0.436 -0.829 6  0.936  336.4
2015 06 25 -0.339 -0.943 6  1.002  358.9
2015 06 26 -0.233 -1.043 6  1.069  382.1
2015 06 27 -0.123 -1.125 6  1.132  404.4
2015 06 28 -0.009 -1.188 6  1.188  424.3
2015 06 29  0.105 -1.229 7  1.234  440.6
2015 06 30  0.216 -1.246 7  1.265  451.9
2015 07 01  0.321 -1.238 7  1.279  457.5
2015 07 02  0.418 -1.204 7  1.275  456.5
2015 07 03  0.503 -1.145 7  1.251  448.6
2015 07 04  0.574 -1.062 7  1.207  433.7
2015 07 05  0.629 -0.955 7  1.144  411.9
2015 07 06  0.668 -0.828 7  1.064  384.0
2015 07 07  0.688 -0.683 8  0.969  350.9
2015 07 08  0.689 -0.523 8  0.865  314.4
2015 07 09  0.672 -0.353 8  0.759  276.9
2015 07 10  0.637 -0.177 8  0.661  242.1
2015 07 11  0.585  0.001 1  0.585  214.6
2015 07 12  0.518  0.176 1  0.547  200.2
2015 07 13  0.438  0.343 1  0.556  202.2
2015 07 14  0.349  0.497 2  0.607  218.9
2015 07 15  0.253  0.635 2  0.684  245.0
2015 07 16  0.153  0.753 2  0.768  274.6
2015 07 17  0.053  0.847 2  0.849  303.2
2015 07 18 -0.043  0.916 3  0.917  327.5
2015 07 19 -0.133  0.958 3  0.967  345.5
2015 07 20 -0.213  0.972 3  0.995  355.8
2015 07 21 -0.281  0.959 3  0.999  357.6
2015 07 22 -0.335  0.919 3  0.978  350.5
2015 07 23 -0.372  0.856 3  0.933  334.7
2015 07 24 -0.392  0.771 3  0.865  310.7
2015 07 25 -0.394  0.669 3  0.777  279.4
2015 07 26 -0.380  0.554 3  0.672  242.1
2015 07 27 -0.350  0.430 3  0.554  200.2
2015 07 28 -0.306  0.302 4  0.430  155.6
2015 07 29 -0.250  0.174 4  0.305  110.8
2015 07 30 -0.186  0.050 4  0.193   70.6
2015 07 31 -0.116 -0.064 5  0.133   48.4
2015 08 01 -0.044 -0.167 6  0.172   61.7
2015 08 02  0.027 -0.254 7  0.256   91.4
2015 08 03  0.094 -0.325 7  0.338  121.1
2015 08 04  0.153 -0.378 7  0.408  146.1
2015 08 05  0.202 -0.412 7  0.459  164.8
2015 08 06  0.239 -0.428 7  0.491  176.4
2015 08 07  0.263 -0.428 7  0.502  180.8
2015 08 08  0.272 -0.413 7  0.495  178.2
2015 08 09  0.267 -0.386 7  0.469  169.1
2015 08 10  0.249 -0.348 7  0.428  154.4
2015 08 11  0.218 -0.304 7  0.374  135.0
2015 08 12  0.178 -0.256 7  0.311  112.2
2015 08 13  0.129 -0.206 7  0.243   87.4
2015 08 14  0.075 -0.157 7  0.174   62.5
2015 08 15  0.019 -0.111 7  0.113   40.4
2015 08 16 -0.037 -0.070 6  0.079   28.5
2015 08 17 -0.089 -0.034 5  0.095   34.9
2015 08 18 -0.135 -0.005 5  0.135   49.6
2015 08 19 -0.173  0.019 4  0.174   63.9
2015 08 20 -0.201  0.038 4  0.205   75.1
2015 08 21 -0.219  0.053 4  0.225   82.4
2015 08 22 -0.225  0.064 4  0.234   85.6
2015 08 23 -0.220  0.073 4  0.232   84.9
2015 08 24 -0.205  0.083 4  0.221   80.8
2015 08 25 -0.181  0.092 4  0.203   74.1
2015 08 26 -0.150  0.104 4  0.182   66.4
2015 08 27 -0.114  0.118 3  0.164   59.3
2015 08 28 -0.075  0.135 3  0.154   55.5
2015 08 29 -0.035  0.154 3  0.158   56.6
2015 08 30  0.002  0.176 2  0.176   62.7
2015 08 31  0.036  0.198 2  0.201   71.9
2015 09 01  0.064  0.220 2  0.229   82.1
2015 09 02  0.085  0.241 2  0.255   91.5
2015 09 03  0.098  0.258 2  0.276   99.1
2015 09 04  0.103  0.271 2  0.290  104.0
2015 09 05  0.101  0.278 2  0.296  105.9
2015 09 06  0.090  0.278 2  0.292  104.5
2015 09 07  0.073  0.269 2  0.279   99.9
2015 09 08  0.050  0.253 2  0.258   92.2
2015 09 09  0.024  0.228 2  0.229   82.0
2015 09 10 -0.006  0.196 3  0.196   70.0
2015 09 11 -0.037  0.157 3  0.161   57.7
2015 09 12 -0.067  0.113 3  0.132   47.3
2015 09 13 -0.097  0.065 4  0.117   42.5
2015 09 14 -0.124  0.016 4  0.125   45.9
2015 09 15 -0.148 -0.032 5  0.152   55.6
2015 09 16 -0.169 -0.078 5  0.186   68.1
2015 09 17 -0.187 -0.120 5  0.222   80.8
2015 09 18 -0.201 -0.156 5  0.254   92.5
2015 09 19 -0.213 -0.185 5  0.282  102.2
2015 09 20 -0.222 -0.206 5  0.303  109.8
2015 09 21 -0.229 -0.220 5  0.317  115.0
2015 09 22 -0.235 -0.226 5  0.326  118.0
2015 09 23 -0.240 -0.225 5  0.329  119.2
2015 09 24 -0.244 -0.219 5  0.328  118.9
2015 09 25 -0.247 -0.210 5  0.324  117.6
2015 09 26 -0.249 -0.198 5  0.319  115.8
2015 09 27 -0.251 -0.187 5  0.313  113.7
2015 09 28 -0.250 -0.178 5  0.307  111.7
2015 09 29 -0.247 -0.172 5  0.301  109.7
2015 09 30 -0.241 -0.172 5  0.296  107.7
2015 10 01 -0.230 -0.179 5  0.291  105.8
2015 10 02 -0.213 -0.193 5  0.287  104.2
2015 10 03 -0.190 -0.214 6  0.286  103.4
2015 10 04 -0.159 -0.242 6  0.290  104.5
2015 10 05 -0.121 -0.277 6  0.302  108.3
2015 10 06 -0.076 -0.315 6  0.324  115.9
2015 10 07 -0.022 -0.356 6  0.357  127.4
2015 10 08  0.038 -0.397 7  0.399  142.6
2015 10 09  0.104 -0.436 7  0.448  160.4
2015 10 10  0.175 -0.470 7  0.502  179.7
2015 10 11  0.248 -0.497 7  0.555  199.3
2015 10 12  0.322 -0.513 7  0.606  218.0
2015 10 13  0.394 -0.518 7  0.651  234.8
2015 10 14  0.462 -0.509 7  0.688  248.7
2015 10 15  0.524 -0.486 8  0.715  259.1
2015 10 16  0.578 -0.447 8  0.731  265.4
2015 10 17  0.620 -0.394 8  0.735  267.7
2015 10 18  0.650 -0.327 8  0.728  265.8
2015 10 19  0.667 -0.248 8  0.711  260.2
2015 10 20  0.668 -0.158 8  0.687  251.6
2015 10 21  0.654 -0.061 8  0.657  241.1
2015 10 22  0.625  0.042 1  0.627  230.0
2015 10 23  0.582  0.146 1  0.600  219.8
2015 10 24  0.524  0.249 1  0.580  212.0
2015 10 25  0.455  0.348 1  0.572  208.0
2015 10 26  0.375  0.438 2  0.577  208.4
2015 10 27  0.286  0.519 2  0.593  213.0
2015 10 28  0.192  0.587 2  0.617  221.1
2015 10 29  0.094  0.640 2  0.647  231.1
2015 10 30 -0.004  0.677 3  0.677  241.8
2015 10 31 -0.102  0.698 3  0.705  251.9
2015 11 01 -0.196  0.701 3  0.728  260.5
2015 11 02 -0.283  0.688 3  0.744  266.9
2015 11 03 -0.364  0.660 3  0.753  270.7
2015 11 04 -0.434  0.617 3  0.754  271.9
2015 11 05 -0.494  0.561 3  0.748  270.3
2015 11 06 -0.543  0.495 4  0.735  266.4
2015 11 07 -0.578  0.421 4  0.716  260.2
2015 11 08 -0.601  0.341 4  0.691  252.1
2015 11 09 -0.611  0.258 4  0.663  242.5
2015 11 10 -0.608  0.174 4  0.632  231.5
2015 11 11 -0.591  0.091 4  0.598  219.4
2015 11 12 -0.562  0.013 4  0.562  206.4
2015 11 13 -0.521 -0.060 5  0.525  192.5
2015 11 14 -0.469 -0.126 5  0.485  177.8
2015 11 15 -0.406 -0.182 5  0.445  162.5
2015 11 16 -0.333 -0.229 5  0.404  146.9
2015 11 17 -0.252 -0.263 6  0.364  131.8
2015 11 18 -0.163 -0.286 6  0.329  118.3
2015 11 19 -0.069 -0.295 6  0.303  108.5
2015 11 20  0.029 -0.292 7  0.293  104.8
2015 11 21  0.130 -0.275 7  0.304  109.2
2015 11 22  0.230 -0.245 7  0.336  121.7
2015 11 23  0.329 -0.203 8  0.386  140.7
2015 11 24  0.422 -0.148 8  0.448  163.8
2015 11 25  0.509 -0.082 8  0.515  189.1
2015 11 26  0.585 -0.006 8  0.585  214.8
2015 11 27  0.649  0.079 1  0.654  239.8
2015 11 28  0.697  0.170 1  0.718  263.0
2015 11 29  0.727  0.267 1  0.775  283.4
2015 11 30  0.737  0.366 1  0.823  300.4
2015 12 01  0.724  0.465 1  0.861  313.4
2015 12 02  0.687  0.561 1  0.887  322.1
2015 12 03  0.626  0.651 2  0.903  326.7
2015 12 04  0.539  0.730 2  0.908  327.4
2015 12 05  0.428  0.797 2  0.905  325.2
2015 12 06  0.295  0.847 2  0.897  321.1
2015 12 07  0.140  0.877 2  0.888  317.2
2015 12 08 -0.033  0.883 3  0.884  315.6
2015 12 09 -0.220  0.864 3  0.891  318.9
